No.;Category;Brand;Product Name;Size;Wholesale Price (€);Suggested Selling Price (€);Profit per Unit (€);Margin %;Stock Available;Source ID;EAN;Variant Group;Your Decision (KEEP/REMOVE);Your Custom Price (€)

--- PERFUMES ---
615;Haircare;Redken;Redken Color Gel Oils 01nn 60ml X 3 U;60 ml;39.25;74.95;35.70;47.6%;8;DST1295935;3474637107161;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
616;Haircare;Redken;Redken Color Gel Oils #04nn - 4.00 60 Ml;60 ml;39.32;74.95;35.63;47.5%;3;DST840004;3474637107369;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
617;Haircare;Redken;Redken Color Gel Oils 08ab - 8,1 60ml X 3 U;60 ml;39.41;74.95;35.54;47.4%;7;DST840021;3474637107741;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
618;Haircare;Redken;Redken Color Gel Oils #06na - 6.01 60 Ml;60 ml;39.45;74.95;35.50;47.4%;4;DST840013;3474637107581;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
619;Haircare;Redken;Redken Color Gel Oils #010na 60 Ml X 3 U;60 ml;39.46;74.95;35.49;47.4%;9;DST840033;3474637107123;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
620;Haircare;Redken;Redken Color Gel Oils 010nn 60ml X 3 U;60 ml;39.47;74.95;35.48;47.3%;8;DST840032;3474637107147;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
621;Haircare;Redken;Redken Color Gel Oils 06nn - 6,00 60ml X 3 U;60 ml;39.87;79.95;40.08;50.1%;8;DST840015;3474637107628;Redken - redken color gel oils 06nn - 6,00 x 3 u;;
622;Haircare;Revlon;Flexibele Fixatie Haarspray Lasting Shape Revlon;100 ml;23.33;54.95;31.62;57.5%;15;DST53155;8432225078144;Revlon - flexibele fixatie haarspray lasting shape revlon;;
623;Haircare;Revlon;Conditioner Revlon (200 ml);200 ml;12.07;29.95;17.88;59.7%;30;DST244641;8432225114545;Revlon - voedende conditioner revlon re-start ();;
624;Haircare;Revlon;Shampoo Re-Start Balance Revlon (250 ml) Antiroos;250 ml;9.64;24.95;15.31;61.4%;11;DST82538;8432225114446;Revlon - voedende conditioner revlon re-start ();;
625;Haircare;Revlon;Voedende Conditioner Flex 2 Fases Revlon (400 ml);400 ml;10.57;24.95;14.38;57.6%;5;DST53960;8411126044588;Revlon - voedende conditioner revlon re-start ();;
626;Haircare;Revlon;Haarmasker Revlon Re-Start Color (500 ml);500 ml;17.93;44.95;27.02;60.1%;97;DST82550;8432225114668;Revlon - voedende conditioner revlon re-start ();;
627;Haircare;Revlon;Conditioner Revlon Re-Start Color (750 ml);750 ml;19.40;44.95;25.55;56.8%;3;DST244758;8432225114729;Revlon - voedende conditioner revlon re-start ();;
628;Haircare;Revlon;Revlon Re-Start Curls Nourishing Conditioner and Leave-In 750ml;750 ml;19.74;49.95;30.21;60.5%;9;DST712731;8432225132815;Revlon - voedende conditioner revlon re-start ();;
629;Haircare;Revlon;Voedende Conditioner Revlon Re-Start (750 ml);750 ml;20.35;49.95;29.60;59.3%;71;DST82230;8432225114552;Revlon - voedende conditioner revlon re-start ();;
630;Haircare;Revlon;Anti-Roos Shampoo Re-Start Revlon (1000 ml);1000 ml;19.36;44.95;25.59;56.9%;12;DST82536;8432225114453;Revlon - voedende conditioner revlon re-start ();;
631;Haircare;Revlon;Vochtinbrengende Shampoo Re-Start Revlon;250 ml;9.62;24.95;15.33;61.4%;8;DST244639;8432225114521;Revlon - revlon re-start volume magnifying shampoo;;
632;Haircare;Revlon;Shampoo Revlon;250 ml;11.61;29.95;18.34;61.2%;120;DST244764;8432225114736;Revlon - revlon re-start volume magnifying shampoo;;
633;Haircare;Revlon;Shampoo Revlon;1000 ml;24.67;59.95;35.28;58.8%;23;DST244762;8432225114743;Revlon - revlon re-start volume magnifying shampoo;;
634;Haircare;Revlon;Shampoo Re-Start Color Protective Micellar Revlon Start (250 ml) 250 ml;250 ml;11.66;29.95;18.29;61.1%;116;DST244767;8432225114750;Revlon - revlon re-start volume magnifying shampoo;;
635;Haircare;Revlon;Shampoo Revlon Re-Start Color Protective Micellar (1000 ml);1000 ml;18.83;44.95;26.12;58.1%;3;DST244769;8432225114606;Revlon - revlon re-start volume magnifying shampoo;;
636;Haircare;Revlon;Revlon Re-start Volume Magnifying Shampoo 1000 Ml;1000 ml;19.97;49.95;29.98;60.0%;5;DST244735;8432225114385;Revlon - revlon re-start volume magnifying shampoo;;
637;Haircare;Schwarzkopf;Schwarzkopf - Bonacure Color Freeze Treatment;200 ml;13.46;34.95;21.49;61.5%;3;DST156069;4045787724196;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
638;Haircare;Schwarzkopf;Schwarzkopf - Bonacure Color Freeze Treatment;500 ml;21.49;49.95;28.46;57.0%;8;DST162547;4045787724233;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
639;Haircare;Schwarzkopf;Schwarzkopf - Bonacure Color Freeze Conditioner;1000 ml;22.48;54.95;32.47;59.1%;6;DST164958;4045787724158;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
640;Haircare;Schwarzkopf;Schwarzkopf Bonacure Color Freeze Shine Savior 150ml;150 ml;13.82;34.95;21.13;60.5%;5;DST162556;4045787725919;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
641;Haircare;Schwarzkopf;Kleurbeschermende Conditioner Schwarzkopf Bonacure Color Freeze (200 ml) pH 4.5;200 ml;12.92;29.95;17.03;56.9%;27;DST324224;4045787723595;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
642;Haircare;Schwarzkopf;Schwarzkopf Bonacure Color Freeze Shampoo 250ml - Normale shampoo vrouwen - Voor Alle haartypes;250 ml;10.33;24.95;14.62;58.6%;3;DST387597;4045787723250;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
643;Haircare;Schwarzkopf;Schwarzkopf Bonacure Color Freeze Silver Shampoo 250ml - Zilvershampoo Vrouwen;250 ml;10.68;24.95;14.27;57.2%;28;DST378141;4045787723472;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
644;Haircare;Schwarzkopf;Shampoo Schwarzkopf Bc Color Freeze 250 ml;250 ml;11.97;29.95;17.98;60.0%;37;DST305744;4045787723519;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
645;Haircare;Schwarzkopf;Schwarzkopf Bonacure Color Freeze Silver Shampoo 1000ml - Zilvershampoo Vrouwen;1000 ml;19.84;49.95;30.11;60.3%;4;DST231460;4045787722857;Schwarzkopf - schwarzkopf - bonacure color freeze conditioner;;
646;Haircare;Schwarzkopf;Schwarzkopf - Bonacure Repair Rescue Spray Conditioner;;11.24;29.95;18.71;62.5%;108;DST1381742;4067971076201;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
647;Haircare;Schwarzkopf;Schwarzkopf - Bonacure Repair Rescue Conditioner;1000 ml;21.76;54.95;33.19;60.4%;3;DST164953;4045787723915;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
648;Haircare;Schwarzkopf;Schwarzkopf Bc Repair Rescue Spray Conditioner 200ml;200 ml;13.90;34.95;21.05;60.2%;10;DST1335705;4067971076720;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
649;Haircare;Schwarzkopf;Schwarzkopf Bonacure Repair Rescue Shampoo 250ml - Normale shampoo vrouwen - Voor Alle haartypes;250 ml;10.92;29.95;19.03;63.5%;11;DST387593;4045787724653;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
650;Haircare;Schwarzkopf;Schwarzkopf Bc Repair Rescue Spray Conditioner 400ml;400 ml;17.67;44.95;27.28;60.7%;7;DST1335706;4067971077284;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
651;Haircare;Schwarzkopf;Schwarzkopf Bc Repair Rescue Shampoo 500ml;500 ml;15.14;34.95;19.81;56.7%;3;DST1365919;4067971114415;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
652;Haircare;Schwarzkopf;Schwarzkopf Bonacure Repair Rescue Shampoo 1000ml - Normale shampoo vrouwen - Voor Alle haartypes;1000 ml;17.40;44.95;27.55;61.3%;4;DST231458;4045787724073;Schwarzkopf - schwarzkopf - bonacure repair rescue conditioner;;
653;Haircare;Schwarzkopf;Schwarzkopf Bc Scalp Genesis Champú Calmante 1000ml;1000 ml;21.18;49.95;28.77;57.6%;9;DST1296438;4045787998412;Schwarzkopf - schwarzkopf bc scalp genesis champú calmante;;
654;Haircare;Sebastian;POTION 9 Leave-in Conditioner Styling Treatment Intense Hydration and Softness 500ml;500 ml;51.04;99.95;48.91;48.9%;49;DST4068359093926;4068359093926;Sebastian - potion 9 leave-in conditioner styling treatment in;;
655;Haircare;Sebastian;POTION 9 Professional Nourishing Conditioner Intense Hydration 1000 ml;1000 ml;47.06;89.95;42.89;47.7%;40;DST4068359082470;4068359082470;Sebastian - potion 9 leave-in conditioner styling treatment in;;
656;Haircare;Sebastian;Sebastian Professional Volupt Conditioner 250 ml;250 ml;17.53;44.95;27.42;61.0%;5;DST1335005;4064666306988;Sebastian - potion 9 professional nourishing conditioner inten;;
657;Haircare;Sebastian;DARK OIL Professional lightweight nourishing hair mask for silky, shiny hair 500 ml;500 ml;46.67;89.95;43.28;48.1%;51;DST4068359104844;4068359104844;Sebastian - dark oil professional detangling conditioner for s;;
658;Haircare;Sebastian;DARK OIL professional revitalizing shampoo for silky and shiny hair 1000 ml;1000 ml;41.22;79.95;38.73;48.4%;150;DST4068359104868;4068359104868;Sebastian - dark oil professional detangling conditioner for s;;
659;Haircare;Sebastian;DARK OIL professional detangling conditioner for silky and shiny hair 1000 ml;1000 ml;47.06;89.95;42.89;47.7%;133;DST4068359104820;4068359104820;Sebastian - dark oil professional detangling conditioner for s;;
660;Haircare;TIGI;TIGI - Bed Head Serial Blonde Conditioner;1 pcs;12.79;29.95;17.16;57.3%;4;DST58959;615908432312;TIGI - tigi bed head resurrection super repair conditione;;
661;Haircare;TIGI;Tigi Bed Head Oh Bee Hive Matte Dry Shampoo 238 ml;238 ml;14.35;34.95;20.60;58.9%;6;DST852161;615908425925;TIGI - tigi bed head resurrection super repair conditione;;
662;Haircare;TIGI;Bed Head by TIGI - Bigger The Better - Conditioner - Voor fijn haar - Volume - 300ml;300 ml;10.35;24.95;14.60;58.5%;8;DST59248;615908432756;TIGI - tigi bed head resurrection super repair conditione;;
663;Haircare;TIGI;Tigi Bed Head Dirty Secret Dry Shampoo 300ml;300 ml;13.77;34.95;21.18;60.6%;3;DST229215;615908432688;TIGI - tigi bed head resurrection super repair conditione;;
664;Haircare;TIGI;Tigi Bed Head Colour Goddess Oil Infused Shampoo 400 ml;400 ml;10.28;24.95;14.67;58.8%;7;DST329289;615908432398;TIGI - tigi bed head resurrection super repair conditione;;
665;Haircare;TIGI;Tigi Bed Head Serial Blonde Restoring Conditioner 400 ml;400 ml;10.62;24.95;14.33;57.4%;16;DST58994;615908432299;TIGI - tigi bed head resurrection super repair conditione;;
666;Haircare;TIGI;Tigi Bed Head Colour Goddess Oil Infused Conditioner 400 ml;400 ml;10.70;24.95;14.25;57.1%;8;DST58971;615908432442;TIGI - tigi bed head resurrection super repair conditione;;
667;Haircare;TIGI;TIGI Bed Head Colour Goddess Oil Infused Shampoo For Coloured Hair szampon do w os w farbowanych dla brunetek 400ml;400 ml;10.95;29.95;19.00;63.4%;3;DST359108;615908423129;TIGI - tigi bed head resurrection super repair conditione;;
668;Haircare;TIGI;Tigi Bed Head Down N' Dirty Lightweight Conditioner 400 ml;400 ml;11.10;29.95;18.85;62.9%;8;DST58982;615908432619;TIGI - tigi bed head resurrection super repair conditione;;
669;Haircare;TIGI;Tigi Bed Head Serial Blonde Purple Toning Shampoo 400ml;400 ml;11.25;29.95;18.70;62.4%;16;DST229290;615908432343;TIGI - tigi bed head resurrection super repair conditione;;
670;Haircare;TIGI;Tigi Bed Head Down N' Dirty Clarifying Detox Shampoo 400 ml;400 ml;11.89;29.95;18.06;60.3%;6;DST58977;615908432572;TIGI - tigi bed head resurrection super repair conditione;;
671;Haircare;TIGI;Tigi Bed Head Dumb Blonde Reconstructor Conditioner Chemisch Behandeld Haar 750ml;750 ml;11.68;29.95;18.27;61.0%;7;DST61425;615908423112;TIGI - tigi bed head resurrection super repair conditione;;
672;Haircare;TIGI;TIGI Bed Head Resurrection - 750 ml - Shampoo;750 ml;12.45;29.95;17.50;58.4%;7;DST425509;615908416053;TIGI - tigi bed head resurrection super repair conditione;;
673;Haircare;TIGI;TIGI Bed Head Resurrection Conditioner 750ml;750 ml;12.98;29.95;16.97;56.7%;13;DST55601;615908426717;TIGI - tigi bed head resurrection super repair conditione;;
674;Haircare;TIGI;Tigi, Bed Head Dumb Blonde, Hair Shampoo, For Colour Protection, 750 ml;750 ml;13.23;34.95;21.72;62.1%;21;DST1329673;615908416947;TIGI - tigi bed head resurrection super repair conditione;;
675;Haircare;TIGI;Tigi Bed Head Dumb Blonde Shampoo & Conditioner 750 ml + 750 ml;750 ml;20.41;49.95;29.54;59.1%;60;DST223640;615908942217;TIGI - tigi bed head resurrection super repair conditione;;
676;Haircare;TIGI;Tigi Bed Head Recovery Moisture Rush Shampoo 970 ml;970 ml;16.05;39.95;23.90;59.8%;19;DST60964;615908433357;TIGI - tigi bed head resurrection super repair conditione;;
677;Haircare;TIGI;Tigi Bed Head Resurrection Super Repair Conditioner 970 ml;970 ml;21.71;49.95;28.24;56.5%;28;DST162253;615908432091;TIGI - tigi bed head resurrection super repair conditione;;
678;Haircare;Vichy;Vichy Dercos Neogenic Redensifying Shampoo 200 Ml;200 ml;21.09;49.95;28.86;57.8%;47;DST52950;3337871324629;Vichy - vichy - dercos neogenic redensifying shampoo - res;;
679;Haircare;Vichy;Vichy - Dercos Neogenic Redensifying Shampoo - Restorative shampoo for hair density - 400ml;400 ml;25.83;59.95;34.12;56.9%;6;DST227609;3337871330019;Vichy - vichy - dercos neogenic redensifying shampoo - res;;
680;Haircare;Vichy;Vichy Dercos Anti-Roos Shampoo - voor droog haar - 200ml;200 ml;13.51;34.95;21.44;61.3%;454;DST361203;3337871330262;Vichy - vichy dercos neogenic redensifying shampoo;;
681;Haircare;Vichy;Vichy Dercos  Mineral Shampoo 200ml;200 ml;14.28;34.95;20.67;59.1%;9;DST1196510;3337875859325;Vichy - vichy dercos neogenic redensifying shampoo;;
682;Haircare;Vichy;Vichy Dercos Technique Shampoo Oil Control - Verzorgende shampoo - normaal tot vet haar - 200ml;200 ml;15.14;34.95;19.81;56.7%;16;DST724472;3337875874366;Vichy - vichy dercos neogenic redensifying shampoo;;
683;Haircare;Vichy;Shampoo for thicker hair Dercos Densi  Solutions  Thickening Shampoo  250 ml;250 ml;16.26;39.95;23.69;59.3%;14;DST156934;3337875574358;Vichy - vichy dercos neogenic redensifying shampoo;;
684;Haircare;Vichy;Vichy Dercos Anti-Roos Shampoo - voor droog haar - 390ml;390 ml;17.32;39.95;22.63;56.6%;480;DST355997;3337875492799;Vichy - vichy dercos neogenic redensifying shampoo;;
685;Haircare;Vichy;Vichy Dercos Energie Aminexil Shampoo - voor sterker en vitaler haar - 400ml;400 ml;19.44;44.95;25.51;56.8%;48;DST227619;3337871322243;Vichy - vichy dercos neogenic redensifying shampoo;;
686;Haircare;Vichy;Vichy Dercos Anti-Dandruff 2 in 1 Shampoo Conditioner 200ml;200 ml;14.59;34.95;20.36;58.3%;114;DST1346276;3337875902380;Vichy - vichy dercos anti-dandruff ds dermatological shamp;;
687;Haircare;Vichy;Vichy Dercos Oil Control Dermatological Shampoo 200 Ml;200 ml;16.47;39.95;23.48;58.8%;18;DST52886;3337871311346;Vichy - vichy dercos anti-dandruff ds dermatological shamp;;
688;Haircare;Vichy;Vichy Dercos Anti-dandruff Ds Dermatological Shampoo 390 Ml;390 ml;19.96;49.95;29.99;60.0%;7;DST362980;3337871331290;Vichy - vichy dercos anti-dandruff ds dermatological shamp;;
689;Haircare;Vichy;Vichy Dercos Anti-Dandruff 2 in 1 Shampoo  Conditioner 400ml;400 ml;17.98;44.95;26.97;60.0%;196;DST1346277;3337875902373;Vichy - vichy dercos anti-dandruff ds dermatological shamp;;
690;Haircare;Wella;Sebastian Potion 9-500 ml met pomp;500 ml;41.62;79.95;38.33;47.9%;11;DST1190985;4064666066806;Wella - sebastian potion 9- met pomp;;
691;Haircare;Wella;"ULTIMATE COLOR miracle leave-in hair mask - vibrant shine &amp; color for color-treated hair 30 ml";30 ml;18.58;44.95;26.37;58.7%;76;DST4068359196573;4068359196573;Wella - wella professionals ultimate repair miracle hair r;;
692;Haircare;Wella;Wella Professionals Ultimate Repair Miracle Hair Rescue 95ml;95 ml;36.30;69.95;33.65;48.1%;14;DST1192299;4064666580050;Wella - wella professionals ultimate repair miracle hair r;;
693;Haircare;Wella;Wella Professionals Ultimate Repair Hair Mask for Damaged Hair, with AHAs and Omega 9 to Rebuild and Strengthen Hair, Wi...;150 ml;22.52;54.95;32.43;59.0%;120;DST1319105;4064666599533;Wella - wella professionals ultimate repair miracle hair r;;
694;Haircare;Wella;Wella Professionals SP Repair Haarmasker 200 ml;200 ml;13.01;29.95;16.94;56.6%;8;DST441736;4064666043401;Wella - wella professionals ultimate repair miracle hair r;;
695;Haircare;Wella;Wella Professionals Ultimate Repair Shampoo 1000 ml - Normale shampoo vrouwen - Voor Alle haartypes;1000 ml;28.90;69.95;41.05;58.7%;65;DST1192300;4064666579931;Wella - wella professionals ultimate repair miracle hair r;;
696;Haircare;Wella;Wella Wp Pro Oil Atb Light 100ml Iv;100 ml;17.46;44.95;27.49;61.2%;150;DST711663;4064666326115;Wella - wella wp pro ult rpar atb deep cnd epgp;;
697;Haircare;Wella;Wella Wp Pro Nut Otc Curlixir 150ml Epscan;150 ml;19.07;44.95;25.88;57.6%;54;DST1192291;4064666211770;Wella - wella wp pro ult rpar atb deep cnd epgp;;
698;Haircare;Wella;Wella Wp Pro Elm Otc Lot Renew 150ml Enespt;150 ml;19.11;44.95;25.84;57.5%;21;DST711666;4064666218106;Wella - wella wp pro ult rpar atb deep cnd epgp;;
699;Haircare;Wella;Wella Wp Pro Ult Rpar Atb Deep Cnd 500ml Epgp;500 ml;31.13;59.95;28.82;48.1%;120;DST1192298;4064666336206;Wella - wella wp pro ult rpar atb deep cnd epgp;;

--- BODY CARE ---

700;Body Care;Acqua di Parma;Acqua Di Parma - Barbiere Soft Shaving Cream 125 gr - scheercrème;1 pcs;40.82;79.95;39.13;48.9%;168;DST191237;8028713520051;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
701;Body Care;Acqua di Parma;Acqua di Parma Crème Signature Osmanthus Body Cream;150 ml;46.92;89.95;43.03;47.8%;4;DST228744;8028713810954;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
702;Body Care;Acqua di Parma;Acqua di Parma Crème Signature Yuzu Body Cream;150 ml;47.10;89.95;42.85;47.6%;4;DST308688;8028713810947;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
703;Body Care;Acqua di Parma;Acqua Di Parma Colonia - Deo stick zonder alcohol - Deodorant - 75 ml;75 ml;26.26;64.95;38.69;59.6%;7;DST353169;8028713250606;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
704;Body Care;Acqua di Parma;Deodorant Stick Essenza Acqua Di Parma (75 ml);75 ml;26.90;64.95;38.05;58.6%;12;DST17407;8028713220210;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
705;Body Care;Acqua di Parma;Blu Mediterraneo - Fico Di Amalfi Shower Foam 150ml;150 ml;25.26;59.95;34.69;57.9%;4;DST88820;8028713571862;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
706;Body Care;Acqua di Parma;Acqua di Parma Colonia Deodorant Spray - 150 ml;150 ml;27.11;64.95;37.84;58.3%;157;DST191235;8028713250507;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
707;Body Care;Acqua di Parma;Deodorant Spray Essenza Acqua Di Parma (150 ml);150 ml;27.68;64.95;37.27;57.4%;17;DST241167;8028713220234;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
708;Body Care;Acqua di Parma;Acqua di Parma Blu Mediterraneo Arancia di Capri Hand and Body Wash - 300 ml - douchegel voor unisex;300 ml;33.54;64.95;31.41;48.4%;42;DST723146;8028713624278;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
709;Body Care;Acqua di Parma;Acqua Di Parma Blu Mediterraneo Mirto Di Panarea Hand And Body Wash 300ml;300 ml;35.08;69.95;34.87;49.8%;6;DST723457;8028713813139;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
710;Body Care;Acqua di Parma;Acqua Di Parma Oud Hand And Body Wash 300ml;300 ml;37.19;74.95;37.76;50.4%;26;DST1294948;8028713813597;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
711;Body Care;Acqua di Parma;Acqua Di Parma Fico Di Amalfi Hand & Body Lotion 300ml;300 ml;39.26;74.95;35.69;47.6%;8;DST1275502;8028713816390;Acqua di Parma - acqua di parma crème signature yuzu body cream;;
712;Body Care;Avène;Avène Hyaluron Activ B3 Celvernieuwing Crème;50 ml;31.89;64.95;33.06;50.9%;150;DST241630;3282770153170;Avène - avène hyaluron activ b3 celvernieuwing crème;;
713;Body Care;Burberry;Burberry Goddess Body Lotion 200 ml (woman);200 ml;36.48;69.95;33.47;47.8%;3;DST1197143;3616302023707;Burberry - burberry goddess body lotion (woman);;
714;Body Care;Burberry;Burberry Goddess Shower Gel 200ml;200 ml;30.98;59.95;28.97;48.3%;75;DST1197144;3616302023721;Burberry - burberry goddess shower gel;;
715;Body Care;Carolina Herrera;Carolina Herrera - Bad Boy Deodorant Stick 75 gr;75 ml;30.65;59.95;29.30;48.9%;15;DST21078;8411061973479;Carolina Herrera - douchegel bad boy carolina herrera ();;
